Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
9461936,"One Piece, Volume 56: Thank You",Eiichiro Oda,"Oda, Eiichiro",,"=""1421538504""","=""9781421538501""",0,4.60,VIZ Media LLC,Paperback,216,2011,2009,,2020/11/01,,,read,,,,1,,,0,,,,,
10373700,"One Piece, Volume 57: Paramount War",Eiichiro Oda,"Oda, Eiichiro",,"=""1421538512""","=""9781421538518""",0,4.64,VIZ Media LLC,Paperback,208,2011,2010,,2020/11/01,,,read,,,,1,,,0,,,,,
11040807,"One Piece, Volume 58: The Name of This Era is ""Whitebeard""",Eiichiro Oda,"Oda, Eiichiro",,"=""1421539268""","=""9781421539263""",0,4.66,VIZ Media LLC,Paperback,208,2011,2010,,2020/11/01,,,read,,,,1,,,0,,,,,
12442074,"One Piece, Volume 59: The Death of Portgaz D. Ace",Eiichiro Oda,"Oda, Eiichiro",,"=""1421539594""","=""9781421539591""",0,4.66,VIZ Media LLC,Paperback,208,2011,2010,,2020/11/01,,,read,,,,1,,,0,,,,,
12677990,"One Piece, Volume 60: My Little Brother",Eiichiro Oda,"Oda, Eiichiro",,"=""1421540851""","=""9781421540856""",0,4.58,VIZ Media LLC,Paperback,208,2012,2010,,2020/11/01,,,read,,,,1,,,0,,,,,
13178852,"One Piece, Volume 61: Romance Dawn for the New World",Eiichiro Oda,"Oda, Eiichiro",,"=""1421541440""","=""9781421541440""",0,4.55,VIZ Media LLC,Paperback,208,2012,2011,,2020/11/01,,,read,,,,1,,,0,,,,,
13178853,"One Piece, Volume 62: Adventure on Fish-Man Island",Eiichiro Oda,"Oda, Eiichiro",,"=""1421541963""","=""9781421541969""",0,4.36,VIZ Media LLC,Paperback,216,2012,2011,,2020/11/01,,,read,,,,1,,,0,,,,,
13259752,"One Piece, Volume 63: Otohime and Tiger",Eiichiro Oda,"Oda, Eiichiro",,"=""1421543079""","=""9781421543079""",0,4.37,VIZ Media LLC,Paperback,232,2012,2011,,2020/11/01,,,read,,,,1,,,0,,,,,
13260115,"One Piece, Volume 64: 100,000 vs. 10",Eiichiro Oda,"Oda, Eiichiro",,"=""142154329X""","=""9781421543291""",0,4.42,VIZ Media LLC,Paperback,208,2012,2011,,2020/11/01,,,read,,,,1,,,0,,,,,
13547242,"One Piece, Volume 65: To Nothing",Eiichiro Oda,"Oda, Eiichiro",,"=""1421549794""","=""9781421549798""",0,4.39,VIZ Media LLC,Paperback,208,2012,2012,,2020/11/01,,,read,,,,1,,,0,,,,,
15803923,"One Piece, Volume 66: The Road Toward the Sun",Eiichiro Oda,"Oda, Eiichiro",,"=""142155237X""","=""9781421552378""",0,4.40,VIZ Media LLC,Paperback,216,2013,2012,,2020/11/01,,,read,,,,1,,,0,,,,,
16146218,"One Piece, Volume 67: Cool Fight",Eiichiro Oda,"Oda, Eiichiro",,"=""1421553716""","=""9781421553719""",0,4.40,VIZ Media LLC,Paperback,219,2013,2012,,2020/11/01,,,read,,,,1,,,0,,,,,
17571800,"One Piece, Volume 68: Pirate Alliance",Eiichiro Oda,"Oda, Eiichiro",,"=""1421558815""","=""9781421558813""",0,4.41,VIZ Media LLC,Paperback,192,2013,2012,,2020/11/01,,,read,,,,1,,,0,,,,,
17571502,"One Piece, Volume 69: S.A.D.",Eiichiro Oda,"Oda, Eiichiro",,"=""1421561433""","=""9781421561431""",0,4.43,VIZ Media LLC,Paperback,200,2013,2013,,2020/11/01,,,read,,,,1,,,0,,,,,
18143828,"One Piece, Volume 70: Enter Doflamingo",Eiichiro Oda,"Oda, Eiichiro",,"=""1421564602""","=""9781421564609""",0,4.47,VIZ Media LLC,Paperback,208,2014,2013,,2020/11/01,,,read,,,,1,,,0,,,,,
18775479,"One Piece, Volume 71: Coliseum of Scoundrels",Eiichiro Oda,"Oda, Eiichiro",,"=""1421569450""","=""9781421569451""",0,4.43,VIZ Media LLC,Paperback,200,2014,2013,,2020/11/01,,,read,,,,1,,,0,,,,,
21913665,"One Piece, Volume 72: Dressrosa's Forgotten",Eiichiro Oda,"Oda, Eiichiro",,"=""142157344X""","=""9781421573441""",0,4.45,VIZ Media LLC,Paperback,208,2014,2013,,2020/11/01,,,read,,,,1,,,0,,,,,
21913668,"One Piece, Volume 73: Operation Dressrosa S.O.P.",Eiichiro Oda,"Oda, Eiichiro",,"=""142157683X""","=""9781421576831""",0,4.48,VIZ Media LLC,Paperback,208,2015,2014,,2020/11/01,,,read,,,,1,,,0,,,,,
22609556,"One Piece, Volume 74: Ever at Your Side",Eiichiro Oda,"Oda, Eiichiro",,"=""1421578670""","=""9781421578675""",0,4.46,VIZ Media LLC,Paperback,232,2015,2014,,2020/11/01,,,read,,,,1,,,0,,,,,
23492385,"One Piece, Volume 75: Repaying the Debt",Eiichiro Oda,"Oda, Eiichiro",,"=""1421580292""","=""9781421580296""",0,4.50,VIZ Media LLC,Paperback,208,2015,2014,,2020/11/01,,,read,,,,1,,,0,,,,,
25111249,"One Piece, Volume 76: Just Keep Going",Eiichiro Oda,"Oda, Eiichiro",,"=""1421582600""","=""9781421582603""",0,4.53,VIZ Media LLC,Paperback,216,2015,2014,,2020/11/01,,,read,,,,1,,,0,,,,,
25814042,"One Piece, Volume 77: Smile",Eiichiro Oda,"Oda, Eiichiro",,"=""1421585146""","=""9781421585147""",0,4.51,VIZ Media LLC,Paperback,232,2016,2015,,2020/11/01,,,read,,,,1,,,0,,,,,
25986938,"One Piece, Volume 78: Champion of Evil",Eiichiro Oda,"Oda, Eiichiro",,"=""1421585847""","=""9781421585840""",0,4.51,VIZ Media LLC,Paperback,216,2016,2015,,2020/11/01,,,read,,,,1,,,0,,,,,
27406771,"One Piece, Volume 79: Lucy!!",Eiichiro Oda,"Oda, Eiichiro",,"=""1421588153""","=""9781421588155""",0,4.54,VIZ Media LLC,Paperback,200,2016,2015,,2020/11/01,,,read,,,,1,,,0,,,,,
29498973,"One Piece, Volume 80: Opening Speech",Eiichiro Oda,"Oda, Eiichiro",,"=""1421590247""","=""9781421590240""",0,4.44,VIZ Media LLC,Paperback,208,2016,2015,,2020/11/01,,,read,,,,1,,,0,,,,,
31140463,"One Piece, Volume 81: Let's Go See the Cat Viper",Eiichiro Oda,"Oda, Eiichiro",,"=""1421591596""","=""9781421591599""",0,4.41,VIZ Media LLC,Paperback,200,2017,2016,,2020/11/01,,,read,,,,1,,,0,,,,,
31140467,"One Piece, Volume 82: The World Is Restless",Eiichiro Oda,"Oda, Eiichiro",,"=""142159269X""","=""9781421592695""",0,4.43,VIZ Media LLC,Paperback,216,2017,2016,,2020/11/01,,,read,,,,1,,,0,,,,,
33583817,"One Piece, Volume 83: Emperor of the Sea, Charlotte Linlin",Eiichiro Oda,"Oda, Eiichiro",,"=""1421594331""","=""9781421594330""",0,4.41,VIZ Media LLC,Paperback,208,2017,2016,,2020/11/01,,,read,,,,1,,,0,,,,,
34466601,"One Piece, Volume 84: Luffy vs. Sanji",Eiichiro Oda,"Oda, Eiichiro",,"=""1421597004""","=""9781421597003""",0,4.55,VIZ Media LLC,Paperback,192,2017,2017,,2020/11/01,,,read,,,,1,,,0,,,,,
35742748,"One Piece, Volume 85: Liar",Eiichiro Oda,"Oda, Eiichiro",,"=""1421598205""","=""9781421598208""",0,4.51,VIZ Media LLC,Paperback,192,2018,2017,,2020/11/01,,,read,,,,1,,,0,,,,,
36495868,"One Piece, Volume 86: Emperor Assassination Plan",Eiichiro Oda,"Oda, Eiichiro",,"=""1974700429""","=""9781974700424""",0,4.48,VIZ Media LLC,Paperback,208,2018,2017,,2020/11/01,,,read,,,,1,,,0,,,,,
36538791,"One Piece, Volume 87: Bittersweet",Eiichiro Oda,"Oda, Eiichiro",,"=""1974701417""","=""9781974701414""",0,4.43,VIZ Media LLC,Paperback,208,2018,2017,,2020/11/01,,,read,,,,1,,,0,,,,,
36481818,ONE PIECE 88,Eiichiro Oda,"Oda, Eiichiro",尾田栄一郎,"=""4088813626""","=""9784088813622""",0,4.44,集英社 / Shūeisha,Paperback,200,2018,2018,,2020/11/01,,,read,,,,1,,,0,,,,,
38821397,ONE PIECE 89,Eiichiro Oda,"Oda, Eiichiro",尾田栄一郎,"=""4088814967""","=""9784088814964""",0,4.55,集英社 / Shūeisha,Paperback,216,2018,2018,,2020/11/01,,,read,,,,1,,,0,,,,,
40241948,ONE PIECE 90,Eiichiro Oda,"Oda, Eiichiro",尾田栄一郎,"=""4088815629""","=""9784088815626""",0,4.56,集英社 / Shūeisha,Paperback,208,2018,2018,,2020/11/01,,,read,,,,1,,,0,,,,,
38926402,"Demon Slayer: Kimetsu no Yaiba, Vol. 3 (Kimetsu no Yaiba, #3)",Koyoharu Gotouge,"Gotouge, Koyoharu",,"=""1974700542""","=""9781974700547""",0,4.48,VIZ Media LLC,Paperback,192,2018,2016,2020/11/01,2020/10/31,,,read,,,,1,,,0,,,,,
40680065,"Demon Slayer: Kimetsu no Yaiba, Vol. 5 (Kimetsu no Yaiba, #5)",Koyoharu Gotouge,"Gotouge, Koyoharu",,"=""1974700569""","=""9781974700561""",0,4.58,VIZ Media LLC,Paperback,192,2019,2017,2020/11/01,2020/10/31,,,read,,,,1,,,0,,,,,
38926432,"Demon Slayer: Kimetsu no Yaiba, Vol. 2 (Kimetsu no Yaiba, #2)",Koyoharu Gotouge,"Gotouge, Koyoharu",,"=""1974700534""","=""9781974700530""",0,4.47,VIZ Media LLC,Paperback,192,2018,2016,2020/11/01,2020/10/31,,,read,,,,1,,,0,,,,,
40680067,"Demon Slayer: Kimetsu no Yaiba, Vol. 4",Koyoharu Gotouge,"Gotouge, Koyoharu",,"=""1974700550""","=""9781974700554""",0,4.53,VIZ Media LLC,Paperback,192,2019,2016,2020/11/01,2020/10/31,,,read,,,,1,,,0,,,,,
1519,"The Oresteia: Agamemnon, The Libation Bearers, The Eumenides",Aeschylus,"Aeschylus, Aeschylus","Robert Fagles, William Bedell Stanford","=""0140443339""","=""9780140443332""",0,4.00,Penguin Classics,Paperback,335,1984,-458,,2020/11/01,to-read,to-read (#914),to-read,,,,0,,,0,,,,,
870,"Fullmetal Alchemist, Vol. 1 (Fullmetal Alchemist, #1)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169208""","=""9781591169208""",0,4.51,VIZ Media LLC,Paperback,180,2005,2002,,2020/10/31,rec-would-recommend,rec-would-recommend (#37),read,,,,1,,,0,,,,,
6406018,"Soul Eater, Vol. 1 (Soul Eater, #1)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""0759530017""","=""9780759530010""",0,4.31,Yen Press,Paperback,208,2009,2004,,2020/10/31,rec-would-recommend,rec-would-recommend (#36),read,,,,1,,,0,,,,,
1087204,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club, #1)",Bisco Hatori,"Hatori, Bisco","Gary Leach, Kenichiro Yagi","=""1591169151""","=""9781591169154""",0,4.38,VIZ Media  ,Paperback,178,2005,2003,,2020/11/01,,,read,,,,1,,,0,,,,,
1011359,"Ouran High School Host Club, Vol. 2 (Ouran High School Host Club, #2)",Bisco Hatori,"Hatori, Bisco",,"=""1591169909""","=""9781591169901""",0,4.45,VIZ Media  ,Paperback,192,2005,2003,,2020/11/01,,,read,,,,1,,,0,,,,,
1087205,"Ouran High School Host Club, Vol. 3 (Ouran High School Host Club, #3)",Bisco Hatori,"Hatori, Bisco",,"=""1421500620""","=""9781421500621""",0,4.45,VIZ Media ,Paperback,192,2005,2004,,2020/11/01,,,read,,,,1,,,0,,,,,
1087207,"Ouran High School Host Club, Vol. 4 (Ouran High School Host Club, #4)",Bisco Hatori,"Hatori, Bisco",,"=""1421501929""","=""9781421501925""",0,4.45,VIZ Media  ,Paperback,200,2006,1999,,2020/11/01,,,read,,,,1,,,0,,,,,
1087212,"Ouran High School Host Club, Vol. 5 (Ouran High School Host Club, #5)",Bisco Hatori,"Hatori, Bisco",,"=""1421503298""","=""9781421503295""",0,4.50,VIZ Media ,Paperback,176,2006,2005,,2020/11/01,,,read,,,,1,,,0,,,,,
485093,"Ouran High School Host Club, Vol. 6 (Ouran High School Host Club, #6)",Bisco Hatori,"Hatori, Bisco",,"=""1421505843""","=""9781421505848""",0,4.48,VIZ Media ,Paperback,200,2006,2005,,2020/11/01,,,read,,,,1,,,0,,,,,
485091,"Ouran High School Host Club, Vol. 7 (Ouran High School Host Club, #7)",Bisco Hatori,"Hatori, Bisco",,"=""1421508648""","=""9781421508641""",0,4.47,VIZ Media  ,Paperback,200,2006,2005,,2020/11/01,,,read,,,,1,,,0,,,,,
485092,"Ouran High School Host Club, Vol. 8 (Ouran High School Host Club, #8)",Bisco Hatori,"Hatori, Bisco",,"=""1421511614""","=""9781421511610""",0,4.48,VIZ Media ,Paperback,184,2007,2006,,2020/11/01,,,read,,,,1,,,0,,,,,
485090,"Ouran High School Host Club, Vol. 9 (Ouran High School Host Club, #9)",Bisco Hatori,"Hatori, Bisco",,"=""1421514044""","=""9781421514048""",0,4.50,VIZ Media ,Paperback,200,2007,2006,,2020/11/01,,,read,,,,1,,,0,,,,,
1631156,"Ouran High School Host Club, Vol. 10 (Ouran High School Host Club, #10)",Bisco Hatori,"Hatori, Bisco",,"=""1421519291""","=""9781421519296""",0,4.52,VIZ Media  ,Paperback,208,2008,2007,,2020/11/01,,,read,,,,1,,,0,,,,,
2876033,"Ouran High School Host Club, Vol. 11 (Ouran High School Host Club, #11)",Bisco Hatori,"Hatori, Bisco",Masumi Matsumoto,"=""1421522551""","=""9781421522555""",0,4.52,VIZ Media  ,Paperback,190,2008,2007,,2020/11/01,,,read,,,,1,,,0,,,,,
6162282,"Ouran High School Host Club, Vol. 12 (Ouran High School Host Club, #12)",Bisco Hatori,"Hatori, Bisco",,"=""1421526727""","=""9781421526720""",0,4.55,VIZ Media  ,Paperback,179,2009,2008,,2020/11/01,,,read,,,,1,,,0,,,,,
6406109,"Ouran High School Host Club, Vol. 13 (Ouran High School Host Club, #13)",Bisco Hatori,"Hatori, Bisco",,"=""1421526735""","=""9781421526737""",0,4.52,VIZ Media ,Paperback,194,2009,2008,,2020/11/01,,,read,,,,1,,,0,,,,,
7326778,"Ouran High School Host Club, Vol. 14 (Ouran High School Host Club, #14)",Bisco Hatori,"Hatori, Bisco",,"=""1421535653""","=""9781421535654""",0,4.52,VIZ Media  ,Paperback,189,2010,2009,,2020/11/01,,,read,,,,1,,,0,,,,,
8163161,"Ouran High School Host Club, Vol. 15 (Ouran High School Host Club, #15)",Bisco Hatori,"Hatori, Bisco",,"=""1421536706""","=""9781421536705""",0,4.55,VIZ Media  ,Paperback,183,2010,2009,,2020/11/01,,,read,,,,1,,,0,,,,,
10279556,"Ouran High School Host Club, Vol. 16 (Ouran High School Host Club, #16)",Bisco Hatori,"Hatori, Bisco",,"=""1421538709""","=""9781421538709""",0,4.53,VIZ Media  ,Paperback,183,2011,2009,,2020/11/01,,,read,,,,1,,,0,,,,,
11029822,"Ouran High School Host Club, Vol. 17 (Ouran High School Host Club, #17)",Bisco Hatori,"Hatori, Bisco",,"=""1421539799""","=""9781421539799""",0,4.56,VIZ Media  ,Paperback,192,2011,2010,,2020/11/01,,,read,,,,1,,,0,,,,,
11192821,桜蘭高校ホスト部 18,Bisco Hatori,"Hatori, Bisco",葉鳥ビスコ,"=""4592187180""","=""9784592187189""",0,4.59,白泉社,Paperback,224,2011,2011,,2020/11/01,,,read,,,,1,,,0,,,,,
6448482,"Soul Eater, Vol. 02 (Soul Eater, #2)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""0759530483""","=""9780759530485""",0,4.45,Yen Press,Paperback,192,2010,2004,,2020/10/31,,,read,,,,1,,,0,,,,,
6690996,"Soul Eater, Vol. 03 (Soul Eater, #3)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""0759530645""","=""9780759530645""",0,4.42,Yen Press,Paperback,192,2010,2005,,2020/10/31,,,read,,,,1,,,0,,,,,
7620631,"Soul Eater, Vol. 04 (Soul Eater, #4)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""0759531277""","=""9780759531277""",0,4.41,Yen Press,Paperback,208,2010,2005,,2020/10/31,,,read,,,,1,,,0,,,,,
7620611,"Soul Eater, Vol. 05 (Soul Eater, #5)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""0316071072""","=""9780316071079""",0,4.42,Yen Press,Paperback,192,2011,2005,,2020/10/31,,,read,,,,1,,,0,,,,,
7620605,"Soul Eater, Vol. 06 (Soul Eater, #6)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""0316071099""","=""9780316071093""",0,4.40,Yen Press,Paperback,192,2011,2006,,2020/10/31,,,read,,,,1,,,0,,,,,
7620598,"Soul Eater, Vol. 07 (Soul Eater, #7)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""0316071102""","=""9780316071109""",0,4.36,Yen Press,Paperback,208,2011,2006,,2020/10/31,,,read,,,,1,,,0,,,,,
8442642,"ソウルイーター 8 [Sōru Ītā 8] (Soul Eater, #8)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757519222""","=""9784757519220""",0,4.35,Sukuueaenikkusu,Paperback,176,2007,2007,,2020/10/31,,,read,,,,1,,,0,,,,,
8442661,"Soul Eater, Vol. 09 (Soul Eater, #9)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""""","=""""",0,4.40,,,,,2007,,2020/10/31,,,read,,,,1,,,0,,,,,
6386384,ソウルイーター 10,Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757521324""","=""9784757521322""",0,4.37,スクウェア・エニックス,,146,2007,2001,,2020/10/31,,,read,,,,1,,,0,,,,,
6386382,ソウルイーター 11 [Soul Eater],Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757522398""","=""9784757522398""",0,4.36,スクウェア・エニックス [Square Enix],,181,2008,2008,,2020/10/31,,,read,,,,1,,,0,,,,,
6386381,ソウルイーター 12,Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757523009""","=""9784757523005""",0,4.35,スクウェア・エニックス,,146,2008,2008,,2020/10/31,,,read,,,,1,,,0,,,,,
5970665,ソウルイーター 13,Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757524005""","=""9784757524002""",0,4.35,スクウェア・エニックス,Paperback,142,2008,2008,,2020/10/31,,,read,,,,1,,,0,,,,,
6386379,ソウルイーター 14,Atsushi Ohkubo,"Ohkubo, Atsushi",Atsushi Ohkubo,"=""4757525095""","=""9784757525092""",0,4.33,スクウェア・エニックス,,197,2009,2009,,2020/10/31,,,read,,,,1,,,0,,,,,
8592332,"Soul Eater, Vol. 15 (Soul Eater, #15)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""""","=""""",0,4.37,,,,,2009,,2020/10/31,,,read,,,,1,,,0,,,,,
8592673,"Soul Eater, Vol. 16 (Soul Eater, #16)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""""","=""""",0,4.34,,,,,2010,,2020/10/31,,,read,,,,1,,,0,,,,,
8592780,"Soul Eater, Vol. 17 (Soul Eater, #17)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""""","=""9788467911312""",0,4.33,Norma Editorial,Paperback,192,,2010,,2020/10/31,,,read,,,,1,,,0,,,,,
10888929,"Soul Eater, Vol. 18 (Soul Eater, #18)",Atsushi Ohkubo,"Ohkubo, Atsushi",Atsushi Ohkubo,"=""4757530560""","=""9784757530560""",0,4.30,スクウェア・エニックス,,181,2010,2010,,2020/10/31,,,read,,,,1,,,0,,,,,
11192824,"Soul Eater, Vol. 19 (Soul Eater, #19)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""475753163X""","=""9784757531635""",0,4.37,スクウェア・エニックス,,184,2011,2011,,2020/10/31,,,read,,,,1,,,0,,,,,
15833493,"Soul Eater, Vol. 20 (Soul Eater, #20)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757533640""","=""9784757533646""",0,4.32,スクウェア・エニックス,,183,2011,2011,,2020/10/31,,,read,,,,1,,,0,,,,,
15833495,"Soul Eater, Vol. 21 (Soul Eater, #21)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757535015""","=""9784757535015""",0,4.31,スクウェア・エニックス,,179,2012,2012,,2020/10/31,,,read,,,,1,,,0,,,,,
15833498,"Soul Eater, Vol. 22 (Soul Eater, #22)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757536593""","=""9784757536593""",0,4.33,スクウェア・エニックス,,202,2012,2012,,2020/10/31,,,read,,,,1,,,0,,,,,
17458544,"Soul Eater, Vol. 23 (Soul Eater, #23)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""475753812X""","=""9784757538122""",0,4.31,Square Enix,,187,2012,2012,,2020/10/31,,,read,,,,1,,,0,,,,,
18332234,"Soul Eater, Vol. 24 (Soul Eater, #24)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757539797""","=""9784757539792""",0,4.34,Square Enix,Paperback,186,2013,2013,,2020/10/31,,,read,,,,1,,,0,,,,,
18332245,"ソウルイーター25 (Soul Eater, #25)",Atsushi Ohkubo,"Ohkubo, Atsushi",,"=""4757541635""","=""9784757541634""",0,4.36,Square Enix,Paperback,236,2013,2013,,2020/10/31,,,read,,,,1,,,0,,,,,
873,"Fullmetal Alchemist, Vol. 2 (Fullmetal Alchemist, #2)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169232""","=""9781591169239""",0,4.52,VIZ Media LLC,Paperback,182,2005,2002,,2020/10/31,,,read,,,,1,,,0,,,,,
868,"Fullmetal Alchemist, Vol. 3 (Fullmetal Alchemist, #3)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169259""","=""9781591169253""",0,4.56,VIZ Media LLC,Paperback,182,2005,2002,,2020/10/31,,,read,,,,1,,,0,,,,,
871,"Fullmetal Alchemist, Vol. 4 (Fullmetal Alchemist, #4)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1591169291""","=""9781591169291""",0,4.56,VIZ Media LLC,Paperback,184,2005,2003,,2020/10/31,,,read,,,,1,,,0,,,,,
9326,"Fullmetal Alchemist, Vol. 5 (Fullmetal Alchemist, #5)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421501759""","=""9781421501758""",0,4.56,VIZ Media LLC,Paperback,188,2006,2003,,2020/10/31,,,read,,,,1,,,0,,,,,
44734,"Fullmetal Alchemist, Vol. 6 (Fullmetal Alchemist, #6)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421503190""","=""9781421503196""",0,4.58,VIZ Media LLC,Paperback,186,2006,2003,,2020/10/31,,,read,,,,1,,,0,,,,,
82637,"Fullmetal Alchemist, Vol. 7 (Fullmetal Alchemist, #7)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421504588""","=""9781421504582""",0,4.57,VIZ Media LLC,Paperback,178,2006,2004,,2020/10/31,,,read,,,,1,,,0,,,,,
869,"Fullmetal Alchemist, Vol. 8 (Fullmetal Alchemist, #8)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421504596""","=""9781421504599""",0,4.56,VIZ Media LLC,Paperback,192,2006,2004,,2020/10/31,,,read,,,,1,,,0,,,,,
866,"Fullmetal Alchemist, Vol. 9 (Fullmetal Alchemist, #9)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""142150460X""","=""9781421504605""",0,4.57,VIZ Media LLC,Paperback,192,2006,2004,,2020/10/31,,,read,,,,1,,,0,,,,,
9325,"Fullmetal Alchemist, Vol. 10 (Fullmetal Alchemist, #10)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421504618""","=""9781421504612""",0,4.61,VIZ Media LLC,Paperback,190,2006,2005,,2020/10/31,,,read,,,,1,,,0,,,,,
23506,"Fullmetal Alchemist, Vol. 11 (Fullmetal Alchemist, #11)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421508389""","=""9781421508382""",0,4.59,VIZ Media LLC,Paperback,192,2007,2005,,2020/10/31,,,read,,,,1,,,0,,,,,
26426,"Fullmetal Alchemist, Vol. 12 (Fullmetal Alchemist, #12)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421508397""","=""9781421508399""",0,4.60,VIZ Media LLC,Paperback,192,2007,2005,,2020/10/31,,,read,,,,1,,,0,,,,,
82638,"Fullmetal Alchemist, Vol. 13 (Fullmetal Alchemist, #13)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421511584""","=""9781421511580""",0,4.62,VIZ Media LLC,Paperback,192,2007,2006,,2020/10/31,,,read,,,,1,,,0,,,,,
26422,"Fullmetal Alchemist, Vol. 14 (Fullmetal Alchemist, #14)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""142151379X""","=""9781421513799""",0,4.59,VIZ Media LLC,Paperback,192,2007,2006,,2020/10/31,,,read,,,,1,,,0,,,,,
526672,"Fullmetal Alchemist, Vol. 15 (Fullmetal Alchemist, #15)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421513803""","=""9781421513805""",0,4.61,VIZ Media LLC,Paperback,192,2007,2006,,2020/10/31,,,read,,,,1,,,0,,,,,
1610998,"Fullmetal Alchemist, Vol. 16 (Fullmetal Alchemist, #16)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421513811""","=""9781421513812""",0,4.55,VIZ Media LLC,Paperback,192,2008,2007,,2020/10/31,,,read,,,,1,,,0,,,,,
2855165,"Fullmetal Alchemist, Vol. 17 (Fullmetal Alchemist, #17)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""142152161X""","=""9781421521619""",0,4.58,VIZ Media LLC,Paperback,192,2008,2007,,2020/10/31,,,read,,,,1,,,0,,,,,
4341085,"Fullmetal Alchemist, Vol. 18 (Fullmetal Alchemist, #18)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421525364""","=""9781421525365""",0,4.61,VIZ Media LLC,Paperback,192,2009,2007,,2020/10/31,,,read,,,,1,,,0,,,,,
6065429,"Fullmetal Alchemist, Vol. 19 (Fullmetal Alchemist, #19)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421525682""","=""9781421525686""",0,4.62,VIZ Media LLC,Paperback,192,2009,2008,,2020/10/31,,,read,,,,1,,,0,,,,,
6408558,"Fullmetal Alchemist, Vol. 20 (Fullmetal Alchemist, #20)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421530341""","=""9781421530345""",0,4.63,VIZ Media LLC,Paperback,200,2009,2008,,2020/10/31,,,read,,,,1,,,0,,,,,
6506079,"Fullmetal Alchemist, Vol. 21 (Fullmetal Alchemist, #21)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421532328""","=""9781421532325""",0,4.64,VIZ Media LLC,Paperback,192,2009,2008,,2020/10/31,,,read,,,,1,,,0,,,,,
6956554,"Fullmetal Alchemist, Vol. 22 (Fullmetal Alchemist, #22)",Hiromu Arakawa,"Arakawa, Hiromu",Akira Watanabe,"=""1421534134""","=""9781421534138""",0,4.64,VIZ Media LLC,Paperback,184,2010,2009,,2020/10/31,,,read,,,,1,,,0,,,,,
